from,to,weight
remorse,ecstasy,0.6923076923076923
remorse,serenity,1.8
remorse,admiration,1.0
remorse,acceptance,1.7857142857142858
remorse,terror,3.090909090909091
remorse,apprehension,3.5833333333333335
remorse,amazement,1.2222222222222223
remorse,distraction,3.6
remorse,grief,5.076923076923077
remorse,pensiveness,3.2
remorse,loathing,3.8
remorse,boredom,1.1
remorse,rage,2.9285714285714284
remorse,annoyance,4.0
remorse,vigilance,2.4615384615384617
remorse,interest,1.4285714285714286
remorse,optimism,0.9230769230769232
remorse,hope,1.8461538461538465
remorse,anxiety,4.5
remorse,love,1.75
remorse,guilt,6.2
remorse,delight,0.4166666666666667
remorse,submission,2.3333333333333335
remorse,curiosity,1.3076923076923077
remorse,sentimentality,4.3
remorse,awe,1.8461538461538465
remorse,despair,3.230769230769231
remorse,shame,4.6923076923076925
remorse,disappointment,4.818181818181818
remorse,unbelief,3.5833333333333335
remorse,outrage,3.4
remorse,envy,1.6666666666666667
remorse,pessimism,4.583333333333333
remorse,contempt,2.2857142857142856
remorse,cynicism,3.923076923076923
remorse,morbidness,4.777777777777778
remorse,aggressiveness,1.0
remorse,pride,2.8461538461538463
remorse,dominance,1.9230769230769231
envy,joy,1.7857142857142858
envy,trust,1.375
envy,fear,2.75
envy,surprise,1.7857142857142858
envy,sadness,4.363636363636363
envy,disgust,4.5
envy,anger,5.181818181818182
envy,anticipation,1.8
envy,ecstasy,2.111111111111111
envy,serenity,0.5
envy,admiration,2.0
envy,acceptance,1.0909090909090908
envy,terror,2.9
envy,apprehension,3.5
envy,amazement,1.8
envy,distraction,3.142857142857143
envy,grief,2.8461538461538463
envy,pensiveness,2.636363636363636
envy,loathing,5.181818181818182
envy,boredom,2.0
envy,rage,3.4444444444444446
envy,annoyance,5.416666666666667
envy,vigilance,3.1818181818181817
envy,interest,2.25
envy,optimism,0.7692307692307693
envy,hope,1.4444444444444444
envy,anxiety,5.0
envy,love,5.222222222222222
envy,guilt,2.6666666666666665
envy,delight,1.5454545454545454
envy,submission,2.625
envy,curiosity,1.6666666666666667
envy,sentimentality,4.090909090909091
envy,awe,2.6666666666666665
envy,despair,4.166666666666667
envy,shame,2.642857142857143
envy,disappointment,2.7058823529411766
envy,unbelief,4.166666666666667
envy,outrage,3.6666666666666665
envy,remorse,1.8666666666666667
envy,pessimism,3.0
envy,contempt,4.7272727272727275
envy,cynicism,2.6153846153846154
envy,morbidness,3.0
envy,aggressiveness,2.6
envy,pride,2.0
envy,dominance,3.3846153846153846
pessimism,joy,0.8888888888888888
pessimism,trust,1.1538461538461535
pessimism,fear,4.583333333333333
pessimism,surprise,2.888888888888889
pessimism,sadness,6.333333333333333
pessimism,disgust,5.111111111111111
pessimism,anger,3.0
pessimism,anticipation,1.7142857142857142
pessimism,ecstasy,1.2727272727272727
pessimism,serenity,1.2857142857142858
pessimism,admiration,2.230769230769231
pessimism,acceptance,1.1
pessimism,terror,4.333333333333333
pessimism,apprehension,4.555555555555555
pessimism,amazement,1.7777777777777777
pessimism,distraction,3.5833333333333335
pessimism,grief,5.4
pessimism,pensiveness,5.444444444444445
pessimism,loathing,2.8461538461538463
pessimism,boredom,2.3333333333333335
pessimism,rage,2.636363636363636
pessimism,annoyance,3.8461538461538463
pessimism,vigilance,1.5454545454545454
pessimism,interest,1.1
pessimism,optimism,1.9
pessimism,hope,0.3333333333333333
pessimism,anxiety,5.642857142857143
pessimism,love,2.125
pessimism,guilt,3.4545454545454546
pessimism,delight,0.5555555555555556
pessimism,submission,1.5
pessimism,curiosity,0.8
pessimism,sentimentality,4.583333333333333
pessimism,awe,2.5833333333333335
pessimism,despair,4.928571428571429
pessimism,shame,2.8333333333333335
pessimism,disappointment,5.5
pessimism,unbelief,2.0
pessimism,outrage,3.75
pessimism,remorse,3.857142857142857
pessimism,envy,3.4615384615384617
pessimism,contempt,2.7777777777777777
pessimism,cynicism,2.727272727272727
pessimism,morbidness,4.142857142857143
pessimism,aggressiveness,1.25
pessimism,pride,1.2857142857142858
pessimism,dominance,1.3076923076923077
contempt,joy,0.2727272727272727
contempt,trust,1.0
contempt,fear,1.9230769230769231
contempt,surprise,2.5833333333333335
contempt,sadness,3.2666666666666666
contempt,disgust,5.111111111111111
contempt,anger,4.5
contempt,anticipation,1.9230769230769231
contempt,ecstasy,1.1538461538461535
contempt,serenity,0.9230769230769232
contempt,admiration,1.6923076923076923
contempt,acceptance,1.0
contempt,terror,3.636363636363636
contempt,apprehension,2.5833333333333335
contempt,amazement,1.75
contempt,distraction,2.076923076923077
contempt,grief,4.0
contempt,pensiveness,2.363636363636364
contempt,loathing,5.9
contempt,boredom,0.9090909090909092
contempt,rage,3.5555555555555554
contempt,annoyance,4.642857142857143
contempt,vigilance,2.1
contempt,interest,1.0
contempt,optimism,1.3333333333333333
contempt,hope,0.7692307692307693
contempt,anxiety,3.0
contempt,love,1.5
contempt,guilt,1.5
contempt,delight,0.5
contempt,submission,2.2
contempt,curiosity,1.8571428571428572
contempt,sentimentality,1.9166666666666667
contempt,awe,0.6
contempt,despair,3.4
contempt,shame,4.1
contempt,disappointment,5.375
contempt,unbelief,3.9
contempt,outrage,3.3846153846153846
contempt,remorse,1.7692307692307692
contempt,envy,3.5833333333333335
contempt,pessimism,3.5833333333333335
contempt,cynicism,5.733333333333333
contempt,morbidness,4.454545454545454
contempt,aggressiveness,1.0714285714285714
contempt,pride,0.9
contempt,dominance,2.6153846153846154
cynicism,joy,1.3333333333333333
cynicism,trust,0.8666666666666667
cynicism,fear,1.1
cynicism,surprise,1.3333333333333333
cynicism,sadness,3.0
cynicism,disgust,4.916666666666667
cynicism,anger,2.375
cynicism,anticipation,1.1333333333333333
cynicism,ecstasy,0.9
cynicism,serenity,1.0769230769230769
cynicism,admiration,0.3636363636363636
cynicism,acceptance,1.2
cynicism,terror,1.8333333333333333
cynicism,apprehension,1.6363636363636365
cynicism,amazement,1.181818181818182
cynicism,distraction,2.076923076923077
cynicism,grief,2.363636363636364
cynicism,pensiveness,2.4285714285714284
cynicism,loathing,3.4545454545454546
cynicism,boredom,2.0
cynicism,rage,2.1
cynicism,annoyance,3.111111111111111
cynicism,vigilance,1.7
cynicism,interest,0.8666666666666667
cynicism,optimism,0.8181818181818182
cynicism,hope,0.5714285714285714
cynicism,anxiety,2.75
cynicism,love,0.8571428571428571
cynicism,guilt,1.4615384615384617
cynicism,delight,0.6923076923076923
cynicism,submission,1.5714285714285714
cynicism,curiosity,2.375
cynicism,sentimentality,2.3
cynicism,awe,1.125
cynicism,despair,2.5
cynicism,shame,4.0
cynicism,disappointment,4.75
cynicism,unbelief,4.0
cynicism,outrage,2.2666666666666666
cynicism,remorse,2.1818181818181817
cynicism,envy,2.6153846153846154
cynicism,pessimism,2.0
cynicism,contempt,5.083333333333333
cynicism,morbidness,3.6666666666666665
cynicism,aggressiveness,1.2857142857142858
cynicism,pride,0.8333333333333334
cynicism,dominance,2.9375
morbidness,joy,0.6428571428571429
morbidness,trust,1.6363636363636365
morbidness,fear,3.888888888888889
morbidness,surprise,1.6363636363636365
morbidness,sadness,5.363636363636363
morbidness,disgust,4.0
morbidness,anger,2.0
morbidness,anticipation,1.4
morbidness,ecstasy,1.3636363636363635
morbidness,serenity,1.5833333333333333
morbidness,admiration,0.7857142857142857
morbidness,acceptance,1.181818181818182
morbidness,terror,3.2222222222222223
morbidness,apprehension,4.333333333333333
morbidness,amazement,1.6666666666666667
morbidness,distraction,2.8333333333333335
morbidness,grief,4.571428571428571
morbidness,pensiveness,4.7272727272727275
morbidness,loathing,2.111111111111111
morbidness,boredom,2.3333333333333335
morbidness,rage,2.636363636363636
morbidness,annoyance,4.071428571428571
morbidness,vigilance,3.0
morbidness,interest,1.3
morbidness,optimism,0.6666666666666666
morbidness,hope,0.8461538461538461
morbidness,anxiety,5.1
morbidness,love,0.8333333333333334
morbidness,guilt,3.1333333333333333
morbidness,delight,0.6923076923076923
morbidness,submission,2.6
morbidness,curiosity,0.8888888888888888
morbidness,sentimentality,3.928571428571429
morbidness,awe,1.875
morbidness,despair,5.2
morbidness,shame,2.8333333333333335
morbidness,disappointment,4.916666666666667
morbidness,unbelief,3.0
morbidness,outrage,2.5454545454545454
morbidness,remorse,3.3333333333333335
morbidness,envy,3.8
morbidness,pessimism,4.9
morbidness,contempt,4.166666666666667
morbidness,cynicism,3.3125
morbidness,aggressiveness,1.0
morbidness,pride,0.5384615384615384
morbidness,dominance,1.0
aggressiveness,joy,4.5
aggressiveness,trust,4.545454545454546
aggressiveness,fear,1.5
aggressiveness,surprise,1.7272727272727273
aggressiveness,sadness,0.75
aggressiveness,disgust,0.8888888888888888
aggressiveness,anger,2.6666666666666665
aggressiveness,anticipation,4.333333333333333
aggressiveness,ecstasy,2.0714285714285716
aggressiveness,serenity,1.9230769230769231
aggressiveness,admiration,1.8888888888888888
aggressiveness,acceptance,2.6666666666666665
aggressiveness,terror,2.375
aggressiveness,apprehension,2.0
aggressiveness,amazement,2.3076923076923075
aggressiveness,distraction,1.3571428571428572
aggressiveness,grief,1.1176470588235294
aggressiveness,pensiveness,0.75
aggressiveness,loathing,1.1666666666666667
aggressiveness,boredom,2.125
aggressiveness,rage,0.6666666666666666
aggressiveness,annoyance,1.818181818181818
aggressiveness,vigilance,1.5714285714285714
aggressiveness,interest,5.090909090909091
aggressiveness,optimism,3.5
aggressiveness,hope,3.923076923076923
aggressiveness,anxiety,1.125
aggressiveness,love,3.4375
aggressiveness,guilt,1.2142857142857142
aggressiveness,delight,2.923076923076923
aggressiveness,submission,1.5384615384615383
aggressiveness,curiosity,5.2727272727272725
aggressiveness,sentimentality,0.7692307692307693
aggressiveness,awe,1.818181818181818
aggressiveness,despair,1.5454545454545454
aggressiveness,shame,2.2142857142857144
aggressiveness,disappointment,0.9375
aggressiveness,unbelief,1.3333333333333333
aggressiveness,outrage,1.75
aggressiveness,remorse,1.625
aggressiveness,envy,1.5384615384615383
aggressiveness,pessimism,1.7272727272727273
aggressiveness,contempt,0.6666666666666666
aggressiveness,cynicism,0.7272727272727273
aggressiveness,morbidness,0.2727272727272727
aggressiveness,pride,4.0
aggressiveness,dominance,3.8666666666666663
pride,joy,4.785714285714286
pride,trust,4.076923076923077
pride,fear,0.7
pride,surprise,1.588235294117647
pride,sadness,0.8333333333333334
pride,disgust,0.3571428571428571
pride,anger,1.5
pride,anticipation,4.428571428571429
pride,ecstasy,4.090909090909091
pride,serenity,2.5
pride,admiration,3.0
pride,acceptance,3.4
pride,terror,0.7
pride,apprehension,1.125
pride,amazement,1.9
pride,distraction,0.4444444444444444
pride,grief,1.7857142857142858
pride,pensiveness,1.9090909090909092
pride,loathing,0.9090909090909092
pride,boredom,0.6923076923076923
pride,rage,1.3333333333333333
pride,annoyance,1.1
pride,vigilance,0.6363636363636364
pride,interest,2.25
pride,optimism,2.4285714285714284
pride,hope,3.8181818181818183
pride,anxiety,1.3636363636363635
pride,love,3.090909090909091
pride,guilt,1.3571428571428572
pride,delight,4.6
pride,submission,1.2307692307692308
pride,curiosity,2.4166666666666665
pride,sentimentality,1.6363636363636365
pride,awe,3.1538461538461537
pride,despair,1.1111111111111112
pride,shame,1.7
pride,disappointment,1.3846153846153846
pride,unbelief,0.3846153846153846
pride,outrage,1.2307692307692308
pride,remorse,2.0833333333333335
pride,envy,1.3846153846153846
pride,pessimism,0.7777777777777778
pride,contempt,0.7857142857142857
pride,cynicism,0.7777777777777778
pride,morbidness,1.5
pride,aggressiveness,3.6153846153846154
pride,dominance,4.666666666666667
dominance,joy,3.3333333333333335
dominance,trust,3.888888888888889
dominance,fear,1.2307692307692308
dominance,surprise,2.076923076923077
dominance,sadness,0.5
dominance,disgust,1.6923076923076923
dominance,anger,2.4166666666666665
dominance,anticipation,3.7
dominance,ecstasy,3.3846153846153846
dominance,serenity,1.4545454545454546
dominance,admiration,3.3
dominance,acceptance,3.875
dominance,terror,1.7272727272727273
dominance,apprehension,1.2727272727272727
dominance,amazement,2.2
dominance,distraction,1.4545454545454546
dominance,grief,1.181818181818182
dominance,pensiveness,1.5384615384615383
dominance,loathing,2.0
dominance,boredom,1.75
dominance,rage,1.0
dominance,annoyance,1.0909090909090908
dominance,vigilance,1.625
dominance,interest,3.1
dominance,optimism,3.4285714285714284
dominance,hope,3.625
dominance,anxiety,1.8
dominance,love,3.5833333333333335
dominance,guilt,1.4545454545454546
dominance,delight,3.5
dominance,submission,3.5
dominance,curiosity,3.090909090909091
dominance,sentimentality,1.1538461538461535
dominance,awe,3.9
dominance,despair,1.375
dominance,shame,1.0833333333333333
dominance,disappointment,0.6923076923076923
dominance,unbelief,0.8888888888888888
dominance,outrage,1.0666666666666669
dominance,remorse,1.1875
dominance,envy,2.6666666666666665
dominance,pessimism,1.2142857142857142
dominance,contempt,2.636363636363636
dominance,cynicism,3.1818181818181817
dominance,morbidness,1.3
dominance,aggressiveness,4.090909090909091
dominance,pride,4.7272727272727275
